Sno,Customer_ID,Product_ID,Return_Type,Amount,Difference_in_days,Rating
10278,9239537,X-7058,0,594,1,1.7
10279,9236723,X-6011,0,344,1,3.5
10280,9237404,X-9001,1,329,1,1.9
10281,9239120,XDD-1005,0,289,1,2.5
10282,9237601,X1145MS-White,0,329,1,3.2
10283,9238496,X1152KL01,0,320,1,4.5
10284,9239593,X-6004,0,309,1,4.6
10285,9237822,XDD-7080,0,319,1,4
10286,9237999,C020,0,329,1,4.3
10287,9237764,X0501SG,1,2712,0,4.6
10288,9239511,X-3006,0,329,2,2.8
10289,9237566,XDD-7059,1,0,0,1.9
10290,9238829,XDD-7049,0,459,1,4.5
10291,9237744,X-3001,1,289,1,4.3
10292,9237552,XDD-7067,1,432,3,1.5
10293,9237876,X2253,0,329,1,4.3
10294,9238802,XDD-7094,0,319,1,2.7
10295,9236286,XDD-8019,1,324,1,4.1
10296,9237164,X11442441L12,0,319,1,4.3
10297,9239390,HM-GS9005,0,289,0,4.7
10298,9238568,X1173MS-Black,1,329,2,1.7
10299,9237236,X-2292,0,320,1,4.3
10300,9236934,XDD-7078,0,289,2,4.6
10301,9236813,XDD-1020,0,320,1,3.8
10302,9236261,X-2266,0,320,2,2.8
10303,9238422,X-1144KL01,0,334,1,2
10304,9238545,X-6052,1,343,3,2.5
10305,9236561,X-6003,0,289,1,4.6
10306,9237847,HM-GB9006,0,526,1,3.8
10307,9237093,XDD-7044,1,534,1,2.8
10308,9236807,X-6019,0,329,1,1.7
10309,9238108,X-2267,0,309,1,2.1
10310,9239189,X-6025,0,249,1,2
10311,9237092,X2212SM01,0,349,1,3.6
10312,9236501,X-2269,0,320,1,4.1
10313,9236406,X-7004,0,289,1,4
10314,9239234,HM-SB9001,0,324,2,2.6
10315,9238569,X1143NL01,0,320,2,3.4
10316,9236134,C015,1,326,1,2.5
10317,9236023,X-2257,0,329,1,4.1
10318,9239443,X-6005,0,289,2,2.2
10319,9237652,HM-GG9008,0,561,1,2
10320,9236423,X-B6007,1,343,2,3.1
10321,9239180,X-6025,1,268,3,2
10322,9239826,X2116SL01,1,0,0,4.3
10323,9239163,X-6024,1,319,0,4.6
10324,9236062,X-6005,0,329,1,2.2
10325,9236867,C007,1,1808,0,4.1
10326,9236831,C016,1,326,1,4.3
10327,9236120,XDD-7068,1,294,1,2.2
10328,9236218,X-3005,0,319,1,1.9
10329,9239708,X1182MS-Black,1,319,0,3.6
10330,9238371,C034,1,329,1,2.3
10331,9238407,X-B6002,1,329,1,4.5
10332,9237555,XDD-7041,0,319,0,4.1
10333,9238357,HMTS-B9022,1,268,3,2.9
10334,9239348,X-6012,0,329,1,2.3
10335,9238199,X1174MS-White,0,505,1,4.5
10336,9239184,X1165KL01,0,319,1,4.8
10337,9236824,C032,1,320,1,2
10338,9238183,X-6033,1,279,2,3.1
10339,9238645,X-2280,0,329,1,3
10340,9239241,HM-GG9501,1,1316,0,4.3
10341,9236458,X-6007,0,538,2,4.8
10342,9237235,X-3004,1,1808,0,4.4
10343,9237835,XDD-7004,1,249,1,4.1
10344,9237106,C034,0,341,1,2.3
10345,9236063,X3502WBS,0,326,1,3.4
10346,9237980,X-6054,0,286,1,4.7
10347,9236300,X1165MS-Black,1,536,3,3
10348,9238821,X-3004,1,349,2,4.4
10349,9238536,C021,1,329,1,2.4
10350,9238855,XDD-7046,1,328,1,3.7
10351,9236758,X-1254,1,343,1,4.5
10352,9239431,C026,0,329,0,3.6
10353,9236037,XXM2,0,326,2,2.4
10354,9237388,X165-2116-158SL01,0,289,1,1.7
10355,9239326,X-6020,0,343,1,3.3
10356,9236447,X-1203,0,249,2,2.6
10357,9239882,X1176MS-Black,1,704,0,2.6
10358,9239885,XDD-7045,1,269,2,1.8
10359,9238377,C032,1,326,1,2
10360,9238551,X1182MS-Black,0,329,1,3.6
10361,9239696,X-5502,0,279,1,2.9
10362,9239892,X-2116,0,343,1,3.8
10363,9237164,XDD-7050,1,189,3,3.2
10364,9237986,C023,0,320,1,2.6
10365,9238009,X-2282,1,235,2,1.8
10366,9237730,X2253,1,319,1,4.3
10367,9237858,X1182MS-Black,0,319,1,3.6
10368,9239313,X11152116ML21,1,268,2,4
10369,9238376,X-2266,1,320,2,2.8
10370,9239654,X01170219S,1,319,0,4
10371,9239557,XBB-6016,0,280,2,4.7
10372,9238918,X-1201,0,288,2,4.4
10373,9238506,X-1165SL01,0,249,1,1.7
10374,9239621,OX2004SL01,0,319,1,4.7
10375,9237269,XDD-1005,1,329,1,2.5
10376,9239370,X1115SM02,1,320,0,3.5
10377,9236259,X-2294,0,329,1,1.7
10378,9237359,C043,0,289,1,3.2
10379,9236661,XDD-7097,1,248,3,2
10380,9239842,X-2294,1,319,3,1.7
10381,9237304,X-1144KL01,1,289,0,2
10382,9239829,X1143NL01,0,319,1,3.4
10383,9237218,X-6007,1,534,1,4.8
10384,9236666,XDD-7070,1,268,2,1.6
10385,9236220,X-2270,0,320,1,3.5
10386,9238303,C018,0,289,1,4.4
10387,9237752,X1176MS-Black,0,328,1,2.6
10388,9238212,XDD-7075,1,319,1,1.8
10389,9237069,X-6004,0,319,1,4.6
10390,9238004,X1115SM01,1,289,1,2.2
10391,9238841,C007,1,329,2,4.1
10392,9236877,X1177MS-Blue,0,329,1,2.9
10393,9239243,X2212SM01,1,239,1,3.6
10394,9239478,HMTS-B9024,0,319,1,2.8
10395,9236227,X-2281,1,329,1,1.7
10396,9238916,X-6013,0,326,0,2.6
10397,9236575,XDD-7037,1,320,1,1.5
10398,9239733,XDD-1014,1,349,1,4.6
10399,9238039,C044,1,284,11,2.4
10400,9237136,XDD-7078,1,0,0,4.6
10401,9239637,X3526WWB,1,289,1,2.1
10402,9236009,XDD-7018,0,638,2,2.1
10403,9236327,XDD-7013,1,319,1,2.4
10404,9236457,XDD-7067,0,343,2,1.5
10405,9237800,X-1200,0,452,1,3.1
10406,9239272,nan,0,0,0,4.7
10407,9237637,X-6020,1,289,1,3.3
10408,9237354,C035,1,271,1,1.9
10409,9236082,X3532WWB,0,249,2,1.7
10410,9238787,C041,0,249,2,2.6
10411,9236796,XDD-7066,0,289,1,2.9
10412,9239961,XDD-7068,0,319,1,2.2
10413,9236582,XDD-1003,0,280,1,3.8
10414,9236694,AXE-1143NL01,0,320,1,3.5
10415,9239977,XDD-7014,0,303,1,2.9
10416,9238986,X0502SG,0,744,1,3.9
10417,9238107,X-6052,0,249,1,2.5
10418,9238536,X-2278,0,329,1,4.6
10419,9237915,X-3007,0,280,2,2.6
10420,9236107,XDD-7065,1,279,1,4.5
10421,9239775,X-6019,0,289,2,1.7
10422,9238089,X-6010,0,319,1,2.7
10423,9238664,X1176MS-Black,0,309,2,2.6
10424,9239028,X-6011,0,280,1,3.5
10425,9236477,XDD-7048,0,334,2,2.9
10426,9237700,X-6004,1,289,1,4.6
10427,9237790,HM-GG9010,0,309,2,1.7
10428,9239756,X1162KL01,0,249,2,4.6
10429,9236655,X-3009,0,289,1,1.7
10430,9237950,X-6024,1,329,1,4.6
10431,9236720,XDD-7065,0,329,1,4.5
10432,9239975,XDD-7018,1,289,1,2.1
10433,9236791,X1186MS-Black,0,329,1,4.3
10434,9236785,X-2116,0,324,1,3.8
10435,9239445,XDD-7045,1,319,1,1.8
10436,9236527,C014,1,269,1,3
10437,9237561,X-1254,0,329,1,4.5
10438,9237215,X3501WWB,1,289,1,2
10439,9239119,XDD-7065,0,329,3,4.5
10440,9237387,C015,1,319,1,2.5
10441,9237118,X-2282,0,289,1,1.8
10442,9238536,XDD-7009,0,320,2,2.8
10443,9236948,X3529WWB,1,328,2,4.5
10444,9236985,HM-GG9010,1,329,2,1.7
10445,9238228,X-7053,1,324,0,3.2
10446,9239464,XDD-7067,0,294,1,1.5
10447,9238601,X-2293,0,329,5,3.5
10448,9238951,X1174MS-White,0,269,0,4.5
10449,9239427,C025,0,329,1,3.9
10450,9238320,XDD-7071,0,289,1,2.2
10451,9238905,X1170MS-Black,1,289,0,3.3
10452,9238410,C030,0,249,1,4.7
10453,9236266,X-2287,0,319,2,3
10454,9237255,X-6020,0,326,2,3.3
10455,9236361,XDD-7068,0,319,1,2.2
10456,9236190,XDD-7034,0,289,1,4.7
10457,9237941,XDD-7038,0,289,0,1.9
10458,9236773,X1115MS-White,1,324,1,2.8
10459,9238101,X-2283,0,309,2,1.7
10460,9237246,X1165MS-Black,0,289,1,3
10461,9239814,X1115MS-White,1,268,3,2.8
10462,9238710,X2116SL01,0,319,2,4.3
10463,9239700,C022,1,329,2,3.5
10464,9238616,X-2290,1,319,1,3.3
10465,9236626,C035,0,289,1,1.9
10466,9236553,XDD-7020,0,320,1,3.5
10467,9236458,X0504SG,0,578,0,2.3
10468,9239980,X-6024,0,320,1,4.6
10469,9236983,C020,0,319,1,4.3
10470,9239034,XDD-7057,1,319,0,4.4
10471,9239143,XDD-7036,0,332,8,2.6
10472,9239359,X-2262,0,269,1,2.2
10473,9236201,XDD-7045,0,289,1,1.8
10474,9239433,C040,1,329,1,4.5
10475,9236639,X-2281,0,578,1,1.7
10476,9236897,XDD-1012,0,320,1,2.4
10477,9239217,XDD-7068,0,289,4,2.2
10478,9237489,X3532WWB,1,289,0,1.7
10479,9237492,C017,0,289,1,2.3
10480,9239337,HM-GS9005,0,744,0,4.7
10481,9236634,X0522BSG,0,289,2,2.1
10482,9236744,C001,1,289,1,3.9
10483,9236948,X-2276,1,289,1,2.5
10484,9239978,XB-2231,0,249,1,4
10485,9237499,C007,0,229,1,4.1
10486,9237701,X-2280,1,1156,0,3
10487,9236220,XDD-7019,1,342,2,4.2
10488,9237322,XDD-7008,0,319,1,2.5
10489,9239238,X11442441L12,0,561,1,4.3
10490,9236737,X-1165SL01,1,0,0,1.7
10491,9238724,X1182MS-Black,0,319,1,3.6
10492,9237440,XDD-7080,0,578,1,4
10493,9238880,XDD-7035,1,0,0,3.7
10494,9238323,AXE-1143NL01,0,578,1,3.5
10495,9239141,XDD-1012,0,329,1,2.4
10496,9236534,XDD-8019,1,268,5,4.1
10497,9239482,XDD-7048,0,289,1,2.9
10498,9238038,C017,1,289,1,2.3
10499,9236348,HM-GG9501,1,343,1,4.3
10500,9238559,X-6004,0,289,1,4.6
10501,9239776,XDD-7080,0,289,1,4
10502,9236130,X-2291,1,268,3,1.9
10503,9239630,X-6007,0,289,1,4.8
10504,9237091,X3512WW,1,698,0,2.2
10505,9239169,X-7053,0,289,2,3.2
10506,9236477,X0502SG,1,249,1,3.9
10507,9239429,X1190,1,320,2,2.7
10508,9236021,C031,1,324,2,3.1
10509,9237178,C033,1,326,1,4.1
10510,9238928,X-7047,1,288,2,2.6
10511,9238420,X1115SM01,0,320,1,2.2
10512,9238249,C022,0,280,1,3.5
10513,9239603,XDD-7033,1,319,2,3
10514,9238775,XDD-7010,0,319,1,4.7
10515,9236330,X-6005,1,319,1,2.2
10516,9237962,X-2283,0,329,1,1.7
10517,9237526,X0139_C,1,320,1,2.3
10518,9237347,C030,1,744,2,4.7
10519,9239688,X-6001,0,329,2,3.8
10520,9239977,X0182CWWB,1,906,4,2.6
10521,9236177,X-6055,0,319,3,2.5
10522,9239293,C008,1,320,2,4.1
10523,9236990,X2212SM01,1,289,1,3.6
10524,9238488,XDD-7076,1,329,1,2
10525,9237480,X-6007,0,288,1,4.8
10526,9238120,X3503WWS,0,319,1,4.3
10527,9239114,X3533WW,0,289,1,2.7
10528,9238693,C008,1,268,4,4.1
10529,9236992,X1173MS-Black,0,289,2,1.7
10530,9239541,XBB-6016,0,280,2,4.7
10531,9239117,X3516WW,0,269,1,2.4
10532,9237270,X-1200,0,329,0,3.1
10533,9239767,C002,0,328,1,3.8
10534,9236912,X3533WW,1,280,1,2.7
10535,9238700,HM-GG9501,1,289,1,4.3
10536,9239942,X2253,1,329,1,4.3
10537,9236438,nan,0,319,1,4.7
10538,9239291,X-6052,1,289,0,2.5
10539,9236947,X-6026,0,289,1,1.6
10540,9236921,C041,1,329,0,2.6
10541,9239503,C003,0,561,1,4.7
10542,9238313,HMTG-G9004,0,289,2,4.7
10543,9237663,XDD-7008,0,319,1,2.5
10544,9237009,X-2261,0,289,0,4.5
10545,9238802,C022,1,288,3,3.5
10546,9237614,XDD-7032,0,288,1,2.5
10547,9239863,X-2294,0,288,1,1.7
10548,9239813,XDD-8006,0,249,1,4
10549,9236371,X-2283,0,279,1,1.7
10550,9239808,X-3003,0,329,2,4.7
10551,9236518,X-2287,0,320,0,3
10552,9236881,XDD-7043,0,254,1,1.8
10553,9238509,X0182CWWS,1,319,9,3
10554,9239096,X2212SM01,0,319,0,3.6
10555,9238368,XBB-6016,1,279,1,4.7
10556,9236829,X-3004,0,319,1,4.4
10557,9236065,XDD-7061,0,319,1,1.9
10558,9237559,X3532WWB,1,289,0,1.7
10559,9237441,X-5502,0,319,1,2.9
10560,9238210,X-1253,0,343,0,3.4
10561,9238278,X11442441L12,0,329,1,4.3
10562,9239859,X-2257,0,289,1,4.1
10563,9236343,X-2258,0,319,1,2.2
10564,9238252,XDD-7065,0,286,0,4.5
10565,9237872,HMTS-S9021,0,309,2,2.7
10566,9238136,X-2263,1,349,1,2.4
10567,9239884,X-6004,0,319,1,4.6
10568,9237957,X3501WWB,1,289,1,2
10569,9237053,X-2270,1,218,3,3.5
10570,9237917,X-2257,1,342,2,4.1
10571,9239359,X1152MS-Black,0,289,4,1.5
10572,9237693,XM3,0,289,1,3.3
10573,9237200,X-6004,0,249,1,4.6
10574,9236533,C008,1,269,0,4.1
10575,9237893,XDD-7065,0,289,1,4.5
10576,9239570,HMTS-B9023,0,279,1,3.6
10577,9239572,XDD-7031,0,319,2,4.2
10578,9239976,X-1202,0,249,1,4.7
10579,9238701,X3516WW,0,289,2,2.4
10580,9236102,C028,1,329,1,3.9
10581,9236287,X-2287,1,319,1,3
10582,9239002,XDD-7074,0,319,1,1.5
10583,9236423,X3533WW,1,294,2,2.7
10584,9236754,XDD-7008,1,279,1,2.5
10585,9237823,X1186MS-Black,0,319,0,4.3
10586,9237887,X3530WWB,0,319,0,4.6
10587,9236496,X1152KL01,1,328,1,4.5
10588,9238363,XDD-7039,0,326,1,2.1
10589,9236526,XDD-7004,1,329,1,4.1
10590,9237051,XDD-7041,0,319,0,4.1
10591,9239142,XDD-7020,1,268,2,3.5
10592,9239983,X0502SG,0,289,1,3.9
10593,9239293,C013,1,343,1,2.5
10594,9236802,X-1203,0,289,1,2.6
10595,9237026,XDD-7045,0,319,1,1.8
10596,9237513,X-6055,0,319,1,2.5
10597,9238854,X1115SM01,0,319,2,2.2
10598,9239420,X-1203,1,0,0,2.6
10599,9236517,XDD-7039,1,329,1,2.1
10600,9239647,X1173MS-Black,0,289,1,1.7
10601,9239303,X1186MS-Black,1,329,0,4.3
10602,9237524,XDD-7072,0,658,0,4.7
10603,9237194,XDD-7014,0,309,1,2.9
10604,9237704,XDD-1012,0,609,1,2.4
10605,9236091,XDD-7061,0,329,1,1.9
10606,9237016,X2229SM03,1,329,1,4
10607,9236886,X1115SM02,1,289,2,3.5
10608,9236316,X-6023,0,219,1,4.3
10609,9239843,XDD-7051,0,289,1,3.7
10610,9238850,XDD-7049,0,309,1,4.5
10611,9237001,X1114SM01,1,320,1,3.7
10612,9236082,X-6014,1,329,1,1.9
10613,9236062,X-6020,0,269,1,3.3
10614,9237270,XDD-7062,0,274,1,4.5
10615,9237528,XDD-7019,0,280,1,4.2
10616,9239875,X-1201,0,289,2,4.4
10617,9238769,XDD-7072,0,286,1,4.7
10618,9238765,HMTS-B9022,0,319,1,2.9
10619,9238242,HM-GB9006,1,744,1,3.8
10620,9236411,XDD-7012,0,289,1,2.9
10621,9237034,X1174MS-White,0,329,1,4.5
10622,9237886,XB-2262,0,289,1,3.8
10623,9238063,X-6026,0,249,1,1.6
10624,9239801,X-2278,1,280,1,4.6
10625,9236427,XDD-8005,0,309,1,2.7
10626,9236896,X-6019,1,289,1,1.7
10627,9239502,C012,0,280,1,2.5
10628,9237679,X3529WWB,0,320,1,4.5
10629,9236173,X-2281,0,289,1,1.7
10630,9238216,X-3001,0,658,0,4.3
10631,9238338,X-1116SL01,1,289,2,2.7
10632,9238114,X1115SM01,1,294,2,2.2
10633,9238628,X-9001,1,289,1,1.9
10634,9239857,C017,1,289,1,2.3
10635,9238959,X-1252,0,289,1,3.5
10636,9239485,C014,0,744,2,3
10637,9238547,X-9001,0,294,1,1.9
10638,9236818,XDD-7080,0,289,1,4
10639,9237737,X-1203,0,328,0,2.6
10640,9236168,XDD-7067,0,279,1,1.5
10641,9238113,HM-GG9012,0,254,2,3.1
10642,9237813,X1192,1,289,1,1.9
10643,9238253,XDD-1012,0,289,0,2.4
10644,9236900,X0139_C,1,289,1,2.3
10645,9236635,X1114SM01,0,319,1,3.7
10646,9238698,X1115MS-White,0,329,1,2.8
10647,9239560,X-6013,1,289,1,2.6
10648,9238580,XDD-7001,0,229,1,2.5
10649,9236609,HMTS-S9021,1,320,0,2.7
10650,9237568,HMTS-B9024,0,329,1,2.8
10651,9236240,X3532WWB,0,329,1,1.7
10652,9236889,X2212SM01,0,289,0,3.6
10653,9239149,C007,1,319,0,4.1
10654,9239092,XDD-7064,1,289,1,2.9
10655,9236929,HMTG-G9011,0,289,1,2.5
10656,9237367,X-2291,0,289,1,1.9
10657,9239750,HM-SB9002,0,319,1,3.7
10658,9237479,XDD-7034,0,329,3,4.7
10659,9236026,XDD-7080,0,248,1,4
10660,9239810,X3529WWB,0,319,1,4.5
10661,9237576,XDD-7072,1,288,1,4.7
10662,9238272,X3503WWS,0,744,1,4.3
10663,9236420,C002,0,419,1,3.8
10664,9236583,X-3009,0,329,2,1.7
10665,9239275,X-B6007,1,309,1,3.1
10666,9237119,X-1135,1,329,1,2.3
10667,9236592,XDD-7041,0,254,2,4.1
10668,9237470,X01170219S,0,329,1,4
10669,9237792,X-6016,0,538,0,1.5
10670,9236496,X-2269,1,343,1,4.1
10671,9236192,X-6033,0,269,2,3.1
10672,9236691,X-6026,0,495,1,1.6
10673,9239296,XDD-7031,0,329,1,4.2
10674,9238246,HM-SB9003,0,319,1,1.7
10675,9239207,XDD-7039,0,329,1,2.1
10676,9239003,X-7058,0,289,1,1.7
10677,9236341,X-B6002,0,294,4,4.5
10678,9239437,C028,1,320,1,3.9
10679,9238076,X-2276,0,196,4,2.5
10680,9236405,X-6017,0,319,1,1.5
10681,9238120,X-B6002,0,289,1,4.5
10682,9237001,X6007,1,658,0,1.9
10683,9236307,X1145MS-White,0,248,2,3.2
10684,9239865,X-6010,1,289,0,2.7
10685,9239034,X1184MS-Black,1,289,1,2.9
10686,9236155,X-3009,0,289,1,1.7
10687,9237787,X1195,0,279,0,3.4
10688,9236398,XDD-7017,0,329,1,1.8
10689,9236201,X1193,0,279,1,1.9
10690,9239642,X-6033,0,196,4,3.1
10691,9236663,X-2287,0,337,2,3
10692,9236045,XDD-1005,0,609,2,2.5
10693,9237842,XDD-7050,0,1223,1,3.2
10694,9236649,X3529WWB,0,1223,1,4.5
10695,9237288,X-2282,0,1223,1,1.8
10696,9238827,X1192,0,219,1,1.9
10697,9238300,XDD-7065,0,329,1,4.5
10698,9239726,XDD-7056,0,337,1,3.3
10699,9237557,XDD-7032,0,337,1,2.5
10700,9236775,C032,0,337,2,2
10701,9236771,X1190,0,0,0,2.7
10702,9238360,X-6015,0,294,3,1.8
10703,9238406,X1152MS-Black,0,578,0,1.5
10704,9237552,C016,0,352,21,4.3
10705,9236752,C001,0,264,2,3.9
10706,9238509,X-1144KL01,0,294,1,2
10707,9237603,HMTG-TT9009,0,339,1,3.5
10708,9236920,X-2290,0,249,0,3.3
10709,9239693,XDD-7032,0,328,2,2.5
10710,9238626,XDD-7066,1,339,0,2.9
10711,9239972,XDD-7018,0,319,0,2.1
10712,9237311,XDD-7074,0,264,2,1.5
10713,9238054,X-2294,0,294,2,1.7
10714,9237543,X-2278,0,254,2,4.6
10715,9238808,XDD-7046,0,294,1,3.7
10716,9239300,XDD-7014,0,294,2,2.9
10717,9236424,X3512WW,1,289,0,2.2
10718,9236991,X-2258,0,319,1,2.2
10719,9238955,XDD-7067,0,326,1,1.5
10720,9236668,X-2258,0,326,1,2.2
10721,9237327,X-1116SL01,0,674,0,2.7
10722,9236536,X-6013,0,329,0,2.6
10723,9236968,X0505SG,1,294,1,3.5
10724,9236787,HMTG-TT9018,0,273,0,3.7
10725,9238368,XDD-7037,1,329,1,1.5
10726,9236837,XDD-7020,0,266,2,3.5
10727,9239806,XDD-7048,0,280,1,2.9
10728,9238938,X3525WWB,0,339,6,4.6
10729,9238749,X-1121,0,594,1,3.9
10730,9236915,C035,0,319,1,1.9
10731,9239651,XDD-1002,0,294,1,4.1
10732,9236546,XDD-7011,0,329,1,3.3
10733,9238426,X1165KL01,1,379,6,4.8
10734,9238238,XDD-7016,0,329,9,3.7
10735,9236440,X-3005,0,297,1,1.9
10736,9238925,X-7060,0,329,3,3.1
10737,9236325,HM-SB9001,1,294,1,2.6
10738,9236562,XDD-7072,0,254,1,4.7
10739,9238126,XDD-7013,0,337,1,2.4
10740,9239353,X1165MS-Black,1,339,1,3
10741,9238401,X-7004,0,319,1,4
10742,9237304,XDD-7011,0,289,1,3.3
10743,9239431,XB-2231,1,284,2,4
10744,9237643,X-2257,0,299,1,4.1
10745,9238287,XDD-7013,0,294,1,2.4
10746,9237035,XDD-7044,0,326,1,2.8
10747,9239937,XDD-7015,0,329,1,3.6
10748,9236000,X1195,0,294,1,3.4
10749,9236033,XDD-1003,0,309,1,3.8
10750,9237789,XDD-7005,1,289,1,2
10751,9239589,X-6009,1,309,1,4.7
10752,9238000,X-2261,0,319,2,4.5
10753,9238324,X-7058,0,294,2,1.7
10754,9239881,X01170219S,1,279,1,4
10755,9238973,X3529WWB,0,319,2,4.5
10756,9236435,X-1116SL01,0,294,1,2.7
10757,9237773,HM-GG9501,0,294,1,4.3
10758,9236874,C020,0,337,1,4.3
10759,9236996,XDD-7002,0,561,1,4.2
10760,9238558,OX2003SM01,0,326,6,2.9
10761,9238733,X-3007,1,289,1,2.6
10762,9238500,X-4001,0,319,1,2
10763,9239586,X-2292,0,744,1,4.3
10764,9239994,X-9001,1,744,1,1.9
10765,9236115,X-6001,0,269,1,3.8
10766,9237277,HM-GG9501,0,348,31,4.3
10767,9238535,XDD-7069,0,289,1,2.2
10768,9239303,X-6007,0,254,2,4.8
10769,9237837,HM-GG9008,0,337,1,2
10770,9237920,X0522BSG,0,294,1,2.1
10771,9239881,XDD-7039,0,312,6,2.1
10772,9237666,X-7058,0,294,2,1.7
10773,9238903,X-3008,0,294,2,1.6
10774,9239929,C022,0,294,2,3.5
10775,9239211,C008,0,329,1,4.1
10776,9236650,XDD-7031,1,319,1,4.2
10777,9237619,X-6016,0,558,1,1.5
10778,9238703,XDD-7069,0,289,0,2.2
10779,9236813,XDD-7046,0,309,0,3.7
10780,9238795,X-2283,1,329,1,1.7
10781,9238827,X1177MS-Blue,0,319,1,2.9
10782,9239977,XDD-7045,0,588,0,1.8
10783,9239607,XDD-7074,0,329,0,1.5
10784,9239853,X11142114SM01,0,309,1,2.5
10785,9236603,XDD-7033,0,289,0,3
10786,9238130,XDD-7067,1,294,1,1.5
10787,9236881,X-2287,0,254,1,3
10788,9238879,C035,0,578,1,1.9
10789,9236335,HM-GS9005,0,319,1,4.7
10790,9239123,X-6004,0,294,1,4.6
10791,9236052,XDD-7062,1,320,2,4.5
10792,9238822,XDD-7080,0,326,1,4
10793,9236048,XB-2231,1,1914,0,4
10794,9238626,XDD-7016,0,339,1,3.7
10795,9239519,X2116SL01,0,294,0,4.3
10796,9236451,X3527WWB,1,674,1,3.4
10797,9237221,C041,1,1734,0,2.6
10798,9236213,X-1252,0,309,6,3.5
10799,9238304,X-1253,1,294,1,3.4
10800,9236654,X-1121,0,369,1,3.9
10801,9239114,X-6015,1,289,1,1.8
10802,9239570,X-6011,0,319,1,3.5
10803,9239013,X-6017,0,319,0,1.5
10804,9239683,XDD-7084,0,508,1,1.6
10805,9239400,XDD-7015,0,329,1,3.6
10806,9237172,X3527WWB,0,329,1,3.4
10807,9237400,XDD-7076,1,319,0,2
10808,9239855,X-6018,0,572,1,4.5
10809,9239305,X1165MS-Black,1,339,0,3
10810,9237502,XDD-7037,0,329,0,1.5
10811,9237246,X-5502,0,294,1,2.9
10812,9239909,XDD-7044,1,269,1,2.8
10813,9239283,XDD-7056,0,369,12,3.3
10814,9237290,XDD-7037,1,638,0,1.5
10815,9239283,XDD-7054,0,329,2,2
10816,9236373,XDD-7035,0,508,6,3.7
10817,9238564,HM-SB9003,0,558,0,1.7
10818,9238131,X-6004,0,337,5,4.6
10819,9237289,XDD-7033,0,0,0,3
10820,9239286,XDD-7051,0,508,1,3.7
10821,9236033,XDD-7007,1,294,1,3.4
10822,9236099,C026,1,329,1,3.6
10823,9239301,X-2292,0,329,4,4.3
10824,9239287,XB-2231,0,337,1,4
10825,9238697,X-1135,0,319,1,2.3
10826,9239640,X-2293,0,508,1,3.5
10827,9237907,X-1252,1,289,0,3.5
10828,9236398,X-B6007,0,369,1,3.1
10829,9236142,X1173MS-Black,0,319,1,1.7
10830,9236681,X1115MS-White,0,319,1,2.8
10831,9239823,X-6025,0,294,1,2
10832,9238706,X-6010,1,329,1,2.7
10833,9238193,X-6017,0,329,1,1.5
10834,9237762,X-3008,0,1248,0,1.6
10835,9237120,XDD-7069,0,286,1,2.2
10836,9238403,X2116SL01,0,294,1,4.3
10837,9237268,XDD-7078,0,588,0,4.6
10838,9238050,X-6022,1,329,1,3.8
10839,9237779,X1165KL01,0,744,7,4.8
10840,9239233,XDD-1002,0,594,1,4.1
10841,9237187,X-1253,0,294,2,3.4
10842,9239544,X0504SG,0,559,1,2.3
10843,9239608,X-3006,0,329,1,2.8
10844,9239121,XDD-7014,0,279,1,2.9
10845,9238374,X3530WWB,0,329,0,4.6
10846,9236860,X-3006,1,359,1,2.8
10847,9236711,XDD-7017,0,326,1,1.8
10848,9239160,X-2264,1,329,1,4.1
10849,9237233,C018,0,369,2,4.4
10850,9236810,HM-GG9007,1,326,1,4.6
10851,9238657,XDD-7011,0,207,1,3.3
10852,9239415,X1114SM01,0,508,1,3.7
10853,9238337,C035,0,329,1,1.9
10854,9236771,X-6011,0,319,1,3.5
10855,9237407,X-2273,0,329,1,1.7
10856,9238347,X-2257,1,352,0,4.1
10857,9237560,X-6006,0,369,1,1.5
10858,9236671,X-5502,1,1488,0,2.9
10859,9238598,X-6011,0,309,1,3.5
10860,9239328,XDD-7070,0,369,1,1.6
10861,9238928,XDD-7071,0,328,1,2.2
10862,9238529,XM3,1,3048,0,3.3
10863,9237551,X1195,0,369,1,3.4
10864,9236879,XDD-7019,1,2472,0,4.2
10865,9239482,X-2282,0,329,1,1.8
10866,9237138,XDD-7002,0,294,1,4.2
10867,9239403,X-6025,0,319,1,2
10868,9236537,XDD-7001,0,254,1,2.5
10869,9236797,XDD-7045,0,329,1,1.8
10870,9236627,XDD-8006,0,294,1,4
10871,9239910,X1192,0,319,1,1.9
10872,9236800,XDD-1005,1,329,1,2.5
10873,9236009,X-6019,0,349,13,1.7
10874,9237028,XDD-1012,1,1974,0,2.4
10875,9237102,X-1165SL01,0,339,1,1.7
10876,9238849,X-2287,0,324,1,3
10877,9238860,X1114SM01,0,329,1,3.7
10878,9238483,X-1116SL01,0,289,1,2.7
10879,9236448,XDD-7040,1,674,1,4
10880,9236485,X1176MS-Black,0,319,1,2.6
10881,9236571,XDD-7061,1,294,1,1.9
10882,9238352,C011,1,1854,0,3.9
10883,9239709,X-7003,0,332,1,3.7
10884,9239200,X-6010,0,329,1,2.7
10885,9238847,X11142114SM01,0,279,1,2.5
10886,9236174,C027,0,294,0,4.1
10887,9237009,X1145MS-White,0,0,0,3.2
